ForecastID,Confirmed,Deaths
1185,74333.0,832.0
1186,32189.0,590.0
1187,154423.0,7987.0
1188,24151.0,1104.0
1189,140409.0,3283.0
1190,20638.0,161.0
1191,191334.0,2424.0
1192,765723.0,15547.0
1193,61432.0,442.0
1194,1813.0,56.0
1195,144438.0,2912.0
1196,85931.0,2023.0
1197,13039.0,343.0
1198,93260.0,1238.0
1199,4727.0,44.0
1200,157265.0,2597.0
1201,7065.0,59.0
1202,211936.0,5538.0
1203,77985.0,1195.0
1204,857565.0,15474.0
1205,64532.0,2057.0
1206,55194.0,4463.0
1207,19555.0,623.0
1208,669684.0,13019.0
1209,314786.0,7552.0
1210,15594.0,165.0
1211,39417.0,535.0
1212,284628.0,8692.0
1213,116774.0,3560.0
1214,82304.0,1408.0
1215,56210.0,509.0
1216,63317.0,1195.0
1217,165186.0,5435.0
1218,5148.0,140.0
1219,119801.0,3915.0
1220,137317.0,9503.0
1221,131296.0,7126.0
1222,95491.0,2066.0
1223,100053.0,3133.0
1224,116467.0,1913.0
1225,10230.0,140.0
1226,40474.0,462.0
1227,77882.0,1638.0
1228,7799.0,445.0
1229,199942.0,15907.0
1230,28254.0,891.0
1231,450560.0,33110.0
1232,203620.0,3151.0
1233,15486.0,167.0
1234,145848.0,4609.0
1235,74983.0,833.0
1236,32417.0,596.0
1237,155074.0,8000.0
1238,24243.0,1107.0
1239,141301.0,3302.0
1240,20935.0,160.0
1241,192851.0,2454.0
1242,771264.0,15684.0
1243,61821.0,443.0
1244,1821.0,56.0
1245,145432.0,2927.0
1246,86402.0,2025.0
1247,13155.0,349.0
1248,93995.0,1242.0
1249,4764.0,44.0
1250,158514.0,2612.0
1251,7137.0,60.0
1252,212340.0,5548.0
1253,78655.0,1213.0
1254,863369.0,15560.0
1255,64817.0,2062.0
1256,55286.0,4463.0
1257,19640.0,624.0
1258,671532.0,13060.0
1259,316559.0,7636.0
1260,15879.0,170.0
1261,39710.0,542.0
1262,286545.0,8710.0
1263,117678.0,3570.0
1264,82991.0,1421.0
1265,56754.0,511.0
1266,63914.0,1208.0
1267,165866.0,5447.0
1268,5173.0,141.0
1269,120263.0,3921.0
1270,137668.0,9523.0
1271,132027.0,7143.0
1272,96276.0,2075.0
1273,100737.0,3159.0
1274,117700.0,1930.0
1275,10343.0,141.0
1276,40721.0,464.0
1277,78228.0,1650.0
1278,7819.0,446.0
1279,200261.0,15903.0
1280,28370.0,896.0
1281,451192.0,33115.0
1282,205073.0,3166.0
1283,15633.0,168.0
1284,146755.0,4626.0
1285,75633.0,834.0
1286,32645.0,602.0
1287,155725.0,8013.0
1288,24335.0,1110.0
1289,142194.0,3321.0
1290,21232.0,160.0
1291,194367.0,2484.0
1292,776805.0,15823.0
1293,62209.0,444.0
1294,1829.0,55.0
1295,146426.0,2941.0
1296,86873.0,2026.0
1297,13271.0,355.0
1298,94731.0,1246.0
1299,4800.0,44.0
